72,character/tauren/male/taurenmale_bone_54
73,character/tauren/male/taurenmale_bone_205
74,character/tauren/male/taurenmale_bone_217
75,character/tauren/male/taurenmale_bone_198
76,character/tauren/male/taurenmale_bone_192
77,character/tauren/male/taurenmale_bone_189
78,character/tauren/male/taurenmale_bone_29
79,character/tauren/male/taurenmale_bone_38
80,character/tauren/male/taurenmale_bone_46
81,character/tauren/male/taurenmale_bone_55
82,character/tauren/male/taurenmale_bone_56
83,character/tauren/male/taurenmale_bone_57
84,character/tauren/male/taurenmale_bone_58
85,character/tauren/male/taurenmale_bone_59
86,character/tauren/male/taurenmale_bone_60
87,character/tauren/male/taurenmale_bone_61
88,character/tauren/male/taurenmale_bone_62
89,character/tauren/male/taurenmale_bone_63
90,character/tauren/male/taurenmale_bone_64
91,character/tauren/male/taurenmale_bone_65
92,character/tauren/male/taurenmale_bone_66
93,character/tauren/male/taurenmale_bone_67
94,character/tauren/male/taurenmale_bone_68
95,character/tauren/male/taurenmale_bone_69
96,character/tauren/male/taurenmale_bone_70
97,character/tauren/male/taurenmale_bone_71
98,character/tauren/male/taurenmale_bone_72
99,character/tauren/male/taurenmale_bone_73
100,character/tauren/male/taurenmale_bone_74
101,character/tauren/male/taurenmale_bone_75
102,character/tauren/male/taurenmale_bone_76
103,character/tauren/male/taurenmale_bone_77
104,character/tauren/male/taurenmale_bone_78
105,character/tauren/male/taurenmale_bone_79
106,character/tauren/male/taurenmale_bone_80
107,character/tauren/male/taurenmale_bone_81
108,character/tauren/male/taurenmale_bone_82
109,character/tauren/male/taurenmale_bone_83
110,character/tauren/male/taurenmale_bone_84
111,character/tauren/male/taurenmale_bone_85
112,character/tauren/male/taurenmale_bone_86
113,character/tauren/male/taurenmale_bone_87
114,character/tauren/male/taurenmale_bone_88
115,character/tauren/male/taurenmale_bone_89
116,character/tauren/male/taurenmale_bone_90
117,character/tauren/male/taurenmale_bone_91
118,character/tauren/male/taurenmale_bone_92
119,character/tauren/male/taurenmale_bone_93
120,character/tauren/male/taurenmale_bone_94
121,character/tauren/male/taurenmale_bone_95
122,character/tauren/male/taurenmale_bone_114
123,character/tauren/male/taurenmale_bone_115
124,character/tauren/male/taurenmale_bone_116
125,character/tauren/male/taurenmale_bone_146
126,character/tauren/male/taurenmale_bone_152
127,character/tauren/male/taurenmale_bone_117
128,character/tauren/male/taurenmale_bone_118
129,character/tauren/male/taurenmale_bone_119
130,character/tauren/male/taurenmale_bone_120
131,character/tauren/male/taurenmale_bone_121
132,character/tauren/male/taurenmale_bone_122
133,character/tauren/male/taurenmale_bone_123
134,character/tauren/male/taurenmale_bone_124
135,character/tauren/male/taurenmale_bone_125
136,character/tauren/male/taurenmale_bone_126
137,character/tauren/male/taurenmale_bone_127
138,character/tauren/male/taurenmale_bone_128
139,character/tauren/male/taurenmale_bone_129
140,character/tauren/male/taurenmale_bone_130
141,character/tauren/male/taurenmale_bone_131
142,character/tauren/male/taurenmale_bone_132
143,character/tauren/male/taurenmale_bone_133
144,character/tauren/male/taurenmale_bone_134
145,character/tauren/male/taurenmale_bone_135
146,character/tauren/male/taurenmale_bone_96
147,character/tauren/male/taurenmale_bone_136
148,character/tauren/male/taurenmale_bone_147
149,character/tauren/male/taurenmale_bone_97
150,character/tauren/male/taurenmale_bone_98
151,character/tauren/male/taurenmale_bone_99
152,character/tauren/male/taurenmale_bone_100
153,character/tauren/male/taurenmale_bone_101
154,character/tauren/male/taurenmale_bone_137
155,character/tauren/male/taurenmale_bone_148
156,character/tauren/male/taurenmale_bone_102
157,character/tauren/male/taurenmale_bone_103
158,character/tauren/male/taurenmale_bone_104
159,character/tauren/male/taurenmale_bone_199
160,character/tauren/male/taurenmale_bone_202
161,character/tauren/male/taurenmale_bone_207
162,character/tauren/male/taurenmale_bone_203
163,character/tauren/male/taurenmale_bone_204
164,character/tauren/male/taurenmale_bone_30
165,character/tauren/male/taurenmale_bone_39
166,character/tauren/male/taurenmale_bone_47
167,character/tauren/male/taurenmale_bone_105
168,character/tauren/male/taurenmale_bone_106
169,character/tauren/male/taurenmale_bone_107
170,character/tauren/male/taurenmale_bone_138
171,character/tauren/male/taurenmale_bone_149
172,character/tauren/male/taurenmale_bone_139
173,character/tauren/male/taurenmale_bone_150
174,character/tauren/male/taurenmale_bone_140
175,character/tauren/male/taurenmale_bone_151
176,character/tauren/male/taurenmale_bone_141
177,character/tauren/male/taurenmale_bone_213
178,character/tauren/male/taurenmale_bone_216
179,character/tauren/male/taurenmale_bone_220
180,character/tauren/male/taurenmale_bone_219
181,character/tauren/male/taurenmale_bone_142
182,character/tauren/male/taurenmale_bone_210
183,character/tauren/male/taurenmale_bone_214
184,character/tauren/male/taurenmale_bone_206
185,character/tauren/male/taurenmale_bone_208
186,character/tauren/male/taurenmale_bone_209
187,character/tauren/male/taurenmale_bone_197
188,character/tauren/male/taurenmale_bone_48
189,character/tauren/male/taurenmale_bone_49
190,character/tauren/male/taurenmale_bone_200
191,character/tauren/male/taurenmale_bone_191
192,character/tauren/male/taurenmale_bone_190
193,character/tauren/male/taurenmale_bone_179
194,character/tauren/male/taurenmale_bone_180
195,character/tauren/male/taurenmale_bone_181
196,character/tauren/male/taurenmale_bone_182
197,character/tauren/male/taurenmale_bone_183
198,character/tauren/male/taurenmale_bone_184
199,character/tauren/male/taurenmale_bone_185
200,character/tauren/male/taurenmale_bone_186
201,character/tauren/male/taurenmale_bone_187
202,character/tauren/male/taurenmale_bone_188
203,character/tauren/male/taurenmale_bone_164
204,character/tauren/male/taurenmale_bone_165
205,character/tauren/male/taurenmale_bone_168
206,character/tauren/male/taurenmale_bone_169
207,character/tauren/male/taurenmale_bone_170
208,character/tauren/male/taurenmale_bone_171
209,character/tauren/male/taurenmale_bone_172
210,character/tauren/male/taurenmale_bone_173
211,character/tauren/male/taurenmale_bone_174
212,character/tauren/male/taurenmale_bone_175
213,character/tauren/male/taurenmale_bone_153
214,character/tauren/male/taurenmale_bone_154
215,character/tauren/male/taurenmale_bone_155
216,character/tauren/male/taurenmale_bone_156
217,character/tauren/male/taurenmale_bone_157
218,character/tauren/male/taurenmale_bone_158
219,character/tauren/male/taurenmale_bone_159
220,character/tauren/male/taurenmale_bone_160
221,character/tauren/male/taurenmale_bone_161
222,character/tauren/male/taurenmale_bone_162
223,character/tauren/male/taurenmale_bone_163

