106,character_troll_male_trollmale_hd_bone_119
107,character_troll_male_trollmale_hd_bone_150
108,character_troll_male_trollmale_hd_bone_60
109,character_troll_male_trollmale_hd_bone_61
110,character_troll_male_trollmale_hd_bone_62
111,character_troll_male_trollmale_hd_bone_63
112,character_troll_male_trollmale_hd_bone_64
113,character_troll_male_trollmale_hd_bone_65
114,character_troll_male_trollmale_hd_bone_66
115,character_troll_male_trollmale_hd_bone_67
116,character_troll_male_trollmale_hd_bone_120
117,character_troll_male_trollmale_hd_bone_151
118,character_troll_male_trollmale_hd_bone_68
119,character_troll_male_trollmale_hd_bone_121
120,character_troll_male_trollmale_hd_bone_152
121,character_troll_male_trollmale_hd_bone_69
122,character_troll_male_trollmale_hd_bone_122
123,character_troll_male_trollmale_hd_bone_153
124,character_troll_male_trollmale_hd_bone_70
125,character_troll_male_trollmale_hd_bone_71
126,character_troll_male_trollmale_hd_bone_72
127,character_troll_male_trollmale_hd_bone_73
128,character_troll_male_trollmale_hd_bone_74
129,character_troll_male_trollmale_hd_bone_75
130,character_troll_male_trollmale_hd_bone_76
131,character_troll_male_trollmale_hd_bone_123
132,character_troll_male_trollmale_hd_bone_154
133,character_troll_male_trollmale_hd_bone_77
134,character_troll_male_trollmale_hd_bone_124
135,character_troll_male_trollmale_hd_bone_155
136,character_troll_male_trollmale_hd_bone_78
137,character_troll_male_trollmale_hd_bone_79
138,character_troll_male_trollmale_hd_bone_80
139,character_troll_male_trollmale_hd_bone_81
140,character_troll_male_trollmale_hd_bone_125
141,character_troll_male_trollmale_hd_bone_156
142,character_troll_male_trollmale_hd_bone_82
143,character_troll_male_trollmale_hd_bone_126
144,character_troll_male_trollmale_hd_bone_157
145,character_troll_male_trollmale_hd_bone_165
146,character_troll_male_trollmale_hd_bone_83
147,character_troll_male_trollmale_hd_bone_127
148,character_troll_male_trollmale_hd_bone_158
149,character_troll_male_trollmale_hd_bone_84
150,character_troll_male_trollmale_hd_bone_85
151,character_troll_male_trollmale_hd_bone_128
152,character_troll_male_trollmale_hd_bone_159
153,character_troll_male_trollmale_hd_bone_86
154,character_troll_male_trollmale_hd_bone_87
155,character_troll_male_trollmale_hd_bone_88
156,character_troll_male_trollmale_hd_bone_129
157,character_troll_male_trollmale_hd_bone_160
158,character_troll_male_trollmale_hd_bone_166
159,character_troll_male_trollmale_hd_bone_89
160,character_troll_male_trollmale_hd_bone_90
161,character_troll_male_trollmale_hd_bone_91
162,character_troll_male_trollmale_hd_bone_92
163,character_troll_male_trollmale_hd_bone_93
164,character_troll_male_trollmale_hd_bone_94
165,character_troll_male_trollmale_hd_bone_95
166,character_troll_male_trollmale_hd_bone_96
167,character_troll_male_trollmale_hd_bone_97
168,character_troll_male_trollmale_hd_bone_98
169,character_troll_male_trollmale_hd_bone_99
170,character_troll_male_trollmale_hd_bone_100
171,character_troll_male_trollmale_hd_bone_130
172,character_troll_male_trollmale_hd_bone_161
173,character_troll_male_trollmale_hd_bone_167
174,character_troll_male_trollmale_hd_bone_101
175,character_troll_male_trollmale_hd_bone_131
176,character_troll_male_trollmale_hd_bone_132
177,character_troll_male_trollmale_hd_bone_133
178,character_troll_male_trollmale_hd_bone_134
179,character_troll_male_trollmale_hd_bone_135
180,character_troll_male_trollmale_hd_bone_136
181,character_troll_male_trollmale_hd_bone_137
182,character_troll_male_trollmale_hd_bone_138
183,character_troll_male_trollmale_hd_bone_139
184,character_troll_male_trollmale_hd_bone_140
185,character_troll_male_trollmale_hd_bone_102
186,character_troll_male_trollmale_hd_bone_103
187,character_troll_male_trollmale_hd_bone_104
188,character_troll_male_trollmale_hd_bone_141
189,character_troll_male_trollmale_hd_bone_162
190,character_troll_male_trollmale_hd_bone_105
191,character_troll_male_trollmale_hd_bone_106
192,character_troll_male_trollmale_hd_bone_142
193,character_troll_male_trollmale_hd_bone_163
194,character_troll_male_trollmale_hd_bone_107
195,character_troll_male_trollmale_hd_bone_143
196,character_troll_male_trollmale_hd_bone_164
197,character_troll_male_trollmale_hd_bone_213
198,character_troll_male_trollmale_hd_bone_214
199,character_troll_male_trollmale_hd_bone_223
200,character_troll_male_trollmale_hd_bone_215
201,character_troll_male_trollmale_hd_bone_216
202,character_troll_male_trollmale_hd_bone_193
203,character_troll_male_trollmale_hd_bone_194
204,character_troll_male_trollmale_hd_bone_195
205,character_troll_male_trollmale_hd_bone_196
206,character_troll_male_trollmale_hd_bone_197
207,character_troll_male_trollmale_hd_bone_198
208,character_troll_male_trollmale_hd_bone_199
209,character_troll_male_trollmale_hd_bone_200
210,character_troll_male_trollmale_hd_bone_201
211,character_troll_male_trollmale_hd_bone_202
212,character_troll_male_trollmale_hd_bone_203
213,character_troll_male_trollmale_hd_bone_204
214,character_troll_male_trollmale_hd_bone_178
215,character_troll_male_trollmale_hd_bone_179
216,character_troll_male_trollmale_hd_bone_180
217,character_troll_male_trollmale_hd_bone_181
218,character_troll_male_trollmale_hd_bone_182
219,character_troll_male_trollmale_hd_bone_183
220,character_troll_male_trollmale_hd_bone_184
221,character_troll_male_trollmale_hd_bone_185
222,character_troll_male_trollmale_hd_bone_186
223,character_troll_male_trollmale_hd_bone_187
224,character_troll_male_trollmale_hd_bone_188
225,character_troll_male_trollmale_hd_bone_189
226,character_troll_male_trollmale_hd_bone_190
227,character_troll_male_trollmale_hd_bone_191
228,character_troll_male_trollmale_hd_bone_168
229,character_troll_male_trollmale_hd_bone_169
230,character_troll_male_trollmale_hd_bone_170
231,character_troll_male_trollmale_hd_bone_171
232,character_troll_male_trollmale_hd_bone_172
233,character_troll_male_trollmale_hd_bone_173
234,character_troll_male_trollmale_hd_bone_174
235,character_troll_male_trollmale_hd_bone_175
236,character_troll_male_trollmale_hd_bone_176
237,character_troll_male_trollmale_hd_bone_177
238,Troller

Troller,
13.583939,0.881529,-130.681732,137.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.686855,0.478473,-130.725769,137.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.710883,0.000001,-130.655487,137.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.583936,-0.881527,-130.681717,137.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.710883,0.000001,-130.655487,137.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.686855,-0.478471,-130.725769,137.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.825047,1.592641,-127.496147,174.000000,99.000000,38.000000,98.000000,0.647059,0.333333,0.015686,0.003922
6.996854,2.922085,-128.625214,174.000000,99.000000,38.000000,98.000000,0.705882,0.227451,0.050980,0.015686
8.175192,2.523613,-127.758682,174.000000,99.000000,0.000000,0.000000,0.882353,0.117647,0.000000,0.000000
9.448186,-11.798020,-0.248181,20.000000,19.000000,0.000000,0.000000,0.972549,0.027451,0.000000,0.000000
4.699991,-10.858021,0.001675,20.000000,19.000000,0.000000,0.000000,0.501961,0.498039,0.000000,0.000000
6.564996,-10.854692,-5.499713,20.000000,19.000000,0.000000,0.000000,0.501961,0.498039,0.000000,0.000000
6.565001,10.854719,-5.499728,29.000000,28.000000,0.000000,0.000000,0.501961,0.498039,0.000000,0.000000
4.700000,10.858049,0.001664,29.000000,28.000000,0.000000,0.000000,0.501961,0.498039,0.000000,0.000000
9.448198,11.798051,-0.248194,29.000000,28.000000,0.000000,0.000000,0.972549,0.027451,0.000000,0.000000
13.211298,-2.237360,-131.849915,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.944219,-2.099444,-131.375916,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.806996,-2.302916,-131.371170,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.806996,-2.302916,-131.371170,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.944219,-2.099444,-131.375916,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.562826,-1.893332,-130.954788,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.562826,-1.893332,-130.954788,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.338940,-2.305972,-130.925476,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.806996,-2.302916,-131.371170,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.338940,-2.305972,-130.925476,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.562826,-1.893332,-130.954788,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.748939,-1.781666,-130.714523,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.562826,-1.893332,-130.954788,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.781856,-2.379999,-130.642288,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.338940,-2.305972,-130.925476,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.748939,-1.781666,-130.714523,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.781300,-1.701943,-131.000870,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.781856,-2.379999,-130.642288,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.204774,-2.466388,-130.888535,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.781856,-2.379999,-130.642288,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.781300,-1.701943,-131.000870,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.204774,-2.466388,-130.888535,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.656028,-2.587777,-131.381577,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.656028,-2.587777,-131.381577,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.114774,-2.606804,-131.360764,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.204774,-2.466388,-130.888535,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.236994,-0.996527,-130.847855,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.236994,-0.996527,-130.847855,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.177136,-1.676943,-130.561890,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.641860,-3.122361,-131.347702,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.065610,-3.083750,-131.300476,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.114774,-2.606804,-131.360764,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.114774,-2.606804,-131.360764,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.656028,-2.587777,-131.381577,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.641860,-3.122361,-131.347702,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.583248,-2.421666,-131.402283,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.559223,-2.802796,-131.394928,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.641860,-3.122361,-131.347702,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.641860,-3.122361,-131.347702,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.656028,-2.587777,-131.381577,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.583248,-2.421666,-131.402283,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.442279,-2.169322,-130.510635,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.583248,-2.421666,-131.402283,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.656028,-2.587777,-131.381577,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.442279,-2.169322,-130.510635,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.656028,-2.587777,-131.381577,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.442279,-2.169322,-130.510635,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.236994,-0.996527,-130.847855,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.766441,-2.190276,-130.531876,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.448800,-1.863488,-131.008118,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.442279,-2.169322,-130.510635,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.449079,-1.222499,-131.031601,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.448800,-1.863488,-131.008118,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.757554,0.000001,-131.054367,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.449358,0.000001,-131.060898,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.449079,-1.222499,-131.031601,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.449079,-1.222499,-131.031601,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.757554,0.000001,-131.054367,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.300884,0.000001,-130.928955,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.757554,0.000001,-131.054367,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.750469,-1.556944,-131.012848,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.236994,-0.996527,-130.847855,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.300884,0.000001,-130.928955,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.300884,0.000001,-130.928955,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.236994,-0.996527,-130.847855,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.053663,0.000001,-130.573822,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.300884,0.000001,-130.928955,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.203107,0.000001,-130.992157,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.053663,0.000001,-130.573822,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.285189,-0.637360,-131.404648,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.275189,0.000001,-131.385483,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.203107,0.000001,-130.992157,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.082272,-1.008610,-130.903015,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.203107,0.000001,-130.992157,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.285189,-0.637360,-131.404648,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.203107,0.000001,-130.992157,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.082272,-1.008610,-130.903015,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.781300,-1.701943,-131.000870,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.082272,-1.008610,-130.903015,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.905328,-0.864582,-130.513550,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.082272,-1.008610,-130.903015,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.114495,-1.194860,-131.294647,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.285189,-0.637360,-131.404648,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.082272,-1.008610,-130.903015,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.781300,-1.701943,-131.000870,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.822552,-1.609999,-131.288544,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.822552,-1.609999,-131.288544,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.114495,-1.194860,-131.294647,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.082272,-1.008610,-130.903015,184.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.822746,32.180412,-98.486053,41.000000,43.000000,42.000000,0.000000,0.447059,0.380392,0.172549,0.000000
-4.859971,33.979443,-96.642860,43.000000,41.000000,42.000000,0.000000,0.725490,0.215686,0.058824,0.000000
-2.785803,34.158886,-97.328400,43.000000,41.000000,42.000000,0.000000,0.498039,0.364706,0.137255,0.000000
-4.597050,29.846111,-101.049789,41.000000,42.000000,43.000000,0.000000,0.494118,0.298039,0.207843,0.000000
-4.822746,32.180412,-98.486053,41.000000,43.000000,42.000000,0.000000,0.447059,0.380392,0.172549,0.000000
-2.785803,34.158886,-97.328400,43.000000,41.000000,42.000000,0.000000,0.498039,0.364706,0.137255,0.000000
-2.785803,34.158886,-97.328400,43.000000,41.000000,42.000000,0.000000,0.498039,0.364706,0.137255,0.000000
-0.958578,34.754295,-98.282135,41.000000,43.000000,42.000000,0.000000,0.494118,0.325490,0.180392,0.000000
-4.597050,29.846111,-101.049789,41.000000,42.000000,43.000000,0.000000,0.494118,0.298039,0.207843,0.000000
-2.404965,30.650558,-101.391731,41.000000,42.000000,43.000000,0.000000,0.505882,0.349020,0.145098,0.000000
-4.597050,29.846111,-101.049789,41.000000,42.000000,43.000000,0.000000,0.494118,0.298039,0.207843,0.000000
-0.958578,34.754295,-98.282135,41.000000,43.000000,42.000000,0.000000,0.494118,0.325490,0.180392,0.000000
-4.597050,29.846111,-101.049789,41.000000,42.000000,43.000000,0.000000,0.494118,0.298039,0.207843,0.000000
-2.404965,30.650558,-101.391731,41.000000,42.000000,43.000000,0.000000,0.505882,0.349020,0.145098,0.000000
-1.676907,26.837502,-104.158554,42.000000,41.000000,43.000000,0.000000,0.560784,0.431373,0.007843,0.000000
-1.676907,26.837502,-104.158554,42.000000,41.000000,43.000000,0.000000,0.560784,0.431373,0.007843,0.000000
-4.169547,26.334578,-104.113663,42.000000,41.000000,43.000000,0.000000,0.549020,0.439216,0.011765,0.000000
-4.597050,29.846111,-101.049789,41.000000,42.000000,43.000000,0.000000,0.494118,0.298039,0.207843,0.000000
0.520314,31.724028,-101.847816,41.000000,42.000000,43.000000,0.000000,0.529412,0.349020,0.121569,0.000000
-2.404965,30.650558,-101.391731,41.000000,42.000000,43.000000,0.000000,0.505882,0.349020,0.145098,0.000000
-0.958578,34.754295,-98.282135,41.000000,43.000000,42.000000,0.000000,0.494118,0.325490,0.180392,0.000000
-4.169547,26.334578,-104.113663,42.000000,41.000000,43.000000,0.000000,0.549020,0.439216,0.011765,0.000000
-1.676907,26.837502,-104.158554,42.000000,41.000000,43.000000,0.000000,0.560784,0.431373,0.007843,0.000000
-1.424961,24.329866,-107.051132,42.000000,41.000000,40.000000,0.000000,0.764706,0.203922,0.031373,0.000000
-1.424961,24.329866,-107.051132,42.000000,41.000000,40.000000,0.000000,0.764706,0.203922,0.031373,0.000000
